ALGORITHM, GESTURE, # OF SELECTED FEATURES, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Updown, 31, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, 31, 7, 1.00, 0.97, 30, 522, 522, 0, 2, 28, 0.00, 0.07, 0.06
RF-501, Updown, 31, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, 31, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, 31, 10, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, 31, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, 31, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, 31, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, 31, 14, 0.98, 0.91, 56, 496, 496, 0, 10, 46, 0.00, 0.18, 0.15
RF-501, Updown, 31, 15, 0.99, 0.97, 47, 505, 504, 1, 3, 44, 0.00, 0.06, 0.06
RF-501, Tilt, 31, 1, 1.00, 0.99, 50, 618, 618, 0, 1, 49, 0.00, 0.02, 0.02
RF-501, Tilt, 31, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
RF-501, Tilt, 31, 3, 1.00, 0.99, 55, 613, 613, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Tilt, 31, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, 31, 5, 0.99, 0.95, 37, 631, 630, 1, 4, 33, 0.00, 0.11, 0.10
RF-501, Tilt, 31, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, 31, 7, 1.00, 0.96, 36, 632, 632, 0, 3, 33, 0.00, 0.08, 0.08
RF-501, Tilt, 31, 8, 0.99, 0.92, 42, 626, 626, 0, 7, 35, 0.00, 0.17, 0.14
RF-501, Tilt, 31, 9, 1.00, 0.97, 46, 622, 622, 0, 3, 43, 0.00, 0.07, 0.06
RF-501, Tilt, 31, 10, 0.99, 0.96, 41, 627, 626, 1, 3, 38, 0.00, 0.07, 0.07
RF-501, Tilt, 31, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, 31, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, 31, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, 31, 14, 0.99, 0.97, 55, 613, 612, 1, 3, 52, 0.00, 0.05, 0.05
RF-501, Tilt, 31, 15, 1.00, 0.97, 47, 621, 621, 0, 3, 44, 0.00, 0.06, 0.06
RF-501, Triangle, 31, 1, 0.99, 0.94, 45, 711, 711, 0, 5, 40, 0.00, 0.11, 0.10
RF-501, Triangle, 31, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 31, 3, 0.99, 0.93, 61, 695, 695, 0, 8, 53, 0.00, 0.13, 0.12
RF-501, Triangle, 31, 4, 0.99, 0.94, 66, 690, 687, 3, 8, 58, 0.00, 0.12, 0.11
RF-501, Triangle, 31, 5, 0.99, 0.93, 44, 712, 711, 1, 6, 38, 0.00, 0.14, 0.12
RF-501, Triangle, 31, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 31, 7, 1.00, 0.97, 44, 712, 712, 0, 3, 41, 0.00, 0.07, 0.06
RF-501, Triangle, 31, 8, 1.00, 0.99, 49, 707, 707, 0, 1, 48, 0.00, 0.02, 0.02
RF-501, Triangle, 31, 9, 0.99, 0.94, 51, 705, 705, 0, 6, 45, 0.00, 0.12, 0.11
RF-501, Triangle, 31, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, 31, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 31, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 31, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, 31, 14, 1.00, 0.99, 48, 708, 707, 1, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, 31, 15, 0.99, 0.95, 70, 686, 685, 1, 7, 63, 0.00, 0.10, 0.09
RF-501, Turn, 31, 1, 1.00, 0.98, 85, 590, 590, 0, 3, 82, 0.00, 0.04, 0.03
RF-501, Turn, 31, 2, 1.00, 0.99, 47, 628, 628, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, 31, 3, 0.99, 0.97, 64, 611, 611, 0, 4, 60, 0.00, 0.06, 0.06
RF-501, Turn, 31, 4, 1.00, 0.98, 43, 632, 632, 0, 2, 41, 0.00, 0.05, 0.04
RF-501, Turn, 31, 5, 0.99, 0.94, 39, 636, 636, 0, 5, 34, 0.00, 0.13, 0.11
RF-501, Turn, 31, 6, 1.00, 0.98, 51, 624, 624, 0, 2, 49, 0.00, 0.04, 0.04
RF-501, Turn, 31, 7, 0.99, 0.89, 31, 644, 644, 0, 7, 24, 0.00, 0.23, 0.18
RF-501, Turn, 31, 8, 0.99, 0.93, 41, 634, 634, 0, 6, 35, 0.00, 0.15, 0.13
RF-501, Turn, 31, 9, 0.99, 0.94, 50, 625, 625, 0, 6, 44, 0.00, 0.12, 0.11
RF-501, Turn, 31, 10, 1.00, 0.97, 32, 643, 643, 0, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, 31, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 31, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 31, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 31, 14, 0.99, 0.97, 58, 617, 617, 0, 4, 54, 0.00, 0.07, 0.06
RF-501, Turn, 31, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, 31, 1, 0.99, 0.96, 63, 753, 753, 0, 5, 58, 0.00, 0.08, 0.07
RF-501, Square, 31, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 31, 3, 1.00, 0.97, 67, 749, 749, 0, 4, 63, 0.00, 0.06, 0.06
RF-501, Square, 31, 4, 1.00, 0.97, 39, 777, 777, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Square, 31, 5, 0.99, 0.92, 49, 767, 767, 0, 8, 41, 0.00, 0.16, 0.14
RF-501, Square, 31, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, 31, 7, 0.99, 0.89, 48, 768, 768, 0, 11, 37, 0.00, 0.23, 0.19
RF-501, Square, 31, 8, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 31, 9, 1.00, 0.97, 40, 776, 776, 0, 2, 38, 0.00, 0.05, 0.05
RF-501, Square, 31, 10, 1.00, 0.95, 42, 774, 774, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Square, 31, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, 31, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 31, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, 31, 14, 0.99, 0.95, 61, 755, 755, 0, 6, 55, 0.00, 0.10, 0.09
RF-501, Square, 31, 15, 0.99, 0.94, 73, 743, 742, 1, 8, 65, 0.00, 0.11, 0.10
RF-501, Circle, 32, 1, 0.99, 0.94, 42, 570, 570, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Circle, 32, 2, 1.00, 0.99, 47, 565, 565, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Circle, 32, 3, 1.00, 0.99, 59, 553, 553, 0, 1, 58, 0.00, 0.02, 0.02
RF-501, Circle, 32, 4, 0.99, 0.96, 35, 577, 576, 1, 3, 32, 0.00, 0.09, 0.08
RF-501, Circle, 32, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, 32, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, 32, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, 32, 8, 0.99, 0.93, 48, 564, 563, 1, 7, 41, 0.00, 0.15, 0.13
RF-501, Circle, 32, 9, 0.99, 0.91, 46, 566, 566, 0, 8, 38, 0.00, 0.17, 0.15
RF-501, Circle, 32, 10, 1.00, 0.99, 39, 573, 573, 0, 1, 38, 0.00, 0.03, 0.03
RF-501, Circle, 32, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, 32, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, 32, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, 32, 14, 1.00, 0.98, 48, 564, 563, 1, 2, 46, 0.00, 0.04, 0.04
RF-501, Circle, 32, 15, 0.99, 0.92, 32, 580, 580, 0, 5, 27, 0.00, 0.16, 0.14
RF-501, Updown, 32, 1, 1.00, 1.00, 40, 512, 511, 1, 0, 40, 0.00, 0.00, 0.00
RF-501, Updown, 32, 2, 1.00, 1.00, 41, 511, 511, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Updown, 32, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, 32, 4, 0.99, 0.92, 26, 526, 526, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Updown, 32, 5, 0.99, 0.94, 33, 519, 519, 0, 4, 29, 0.00, 0.12, 0.11
RF-501, Updown, 32, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, 32, 7, 1.00, 0.97, 30, 522, 522, 0, 2, 28, 0.00, 0.07, 0.06
RF-501, Updown, 32, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, 32, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, 32, 10, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, 32, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, 32, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, 32, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, 32, 14, 0.98, 0.92, 56, 496, 496, 0, 9, 47, 0.00, 0.16, 0.14
RF-501, Updown, 32, 15, 0.99, 0.98, 47, 505, 504, 1, 2, 45, 0.00, 0.04, 0.04
RF-501, Tilt, 32, 1, 1.00, 0.99, 50, 618, 618, 0, 1, 49, 0.00, 0.02, 0.02
RF-501, Tilt, 32, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
RF-501, Tilt, 32, 3, 1.00, 0.99, 55, 613, 613, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Tilt, 32, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, 32, 5, 0.99, 0.93, 37, 631, 630, 1, 5, 32, 0.00, 0.14, 0.12
RF-501, Tilt, 32, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, 32, 7, 1.00, 0.96, 36, 632, 632, 0, 3, 33, 0.00, 0.08, 0.08
RF-501, Tilt, 32, 8, 0.99, 0.92, 42, 626, 626, 0, 7, 35, 0.00, 0.17, 0.14
RF-501, Tilt, 32, 9, 0.99, 0.96, 46, 622, 621, 1, 4, 42, 0.00, 0.09, 0.08
RF-501, Tilt, 32, 10, 1.00, 0.97, 41, 627, 626, 1, 2, 39, 0.00, 0.05, 0.05
RF-501, Tilt, 32, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, 32, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, 32, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, 32, 14, 0.99, 0.97, 55, 613, 612, 1, 3, 52, 0.00, 0.05, 0.05
RF-501, Tilt, 32, 15, 1.00, 0.98, 47, 621, 621, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Triangle, 32, 1, 0.99, 0.93, 45, 711, 711, 0, 6, 39, 0.00, 0.13, 0.12
RF-501, Triangle, 32, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 32, 3, 0.99, 0.94, 61, 695, 695, 0, 7, 54, 0.00, 0.11, 0.10
RF-501, Triangle, 32, 4, 0.99, 0.94, 66, 690, 687, 3, 8, 58, 0.00, 0.12, 0.11
RF-501, Triangle, 32, 5, 0.99, 0.93, 44, 712, 712, 0, 6, 38, 0.00, 0.14, 0.12
RF-501, Triangle, 32, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 32, 7, 0.99, 0.95, 44, 712, 712, 0, 4, 40, 0.00, 0.09, 0.08
RF-501, Triangle, 32, 8, 1.00, 0.99, 49, 707, 707, 0, 1, 48, 0.00, 0.02, 0.02
RF-501, Triangle, 32, 9, 0.99, 0.93, 51, 705, 705, 0, 7, 44, 0.00, 0.14, 0.12
RF-501, Triangle, 32, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, 32, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 32, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 32, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, 32, 14, 1.00, 0.98, 48, 708, 707, 1, 2, 46, 0.00, 0.04, 0.04
RF-501, Triangle, 32, 15, 0.99, 0.96, 70, 686, 684, 2, 6, 64, 0.00, 0.09, 0.08
RF-501, Turn, 32, 1, 1.00, 0.98, 85, 590, 590, 0, 3, 82, 0.00, 0.04, 0.03
RF-501, Turn, 32, 2, 1.00, 0.99, 47, 628, 628, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, 32, 3, 1.00, 0.98, 64, 611, 611, 0, 3, 61, 0.00, 0.05, 0.04
RF-501, Turn, 32, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, 32, 5, 0.99, 0.94, 39, 636, 636, 0, 5, 34, 0.00, 0.13, 0.11
RF-501, Turn, 32, 6, 1.00, 0.98, 51, 624, 624, 0, 2, 49, 0.00, 0.04, 0.04
RF-501, Turn, 32, 7, 0.99, 0.89, 31, 644, 644, 0, 7, 24, 0.00, 0.23, 0.18
RF-501, Turn, 32, 8, 0.99, 0.93, 41, 634, 634, 0, 6, 35, 0.00, 0.15, 0.13
RF-501, Turn, 32, 9, 0.99, 0.94, 50, 625, 625, 0, 6, 44, 0.00, 0.12, 0.11
RF-501, Turn, 32, 10, 1.00, 0.97, 32, 643, 643, 0, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, 32, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 32, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 32, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 32, 14, 0.99, 0.97, 58, 617, 617, 0, 4, 54, 0.00, 0.07, 0.06
RF-501, Turn, 32, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, 32, 1, 0.99, 0.96, 63, 753, 753, 0, 5, 58, 0.00, 0.08, 0.07
RF-501, Square, 32, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 32, 3, 1.00, 0.98, 67, 749, 749, 0, 3, 64, 0.00, 0.04, 0.04
RF-501, Square, 32, 4, 1.00, 0.97, 39, 777, 777, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Square, 32, 5, 0.99, 0.91, 49, 767, 767, 0, 9, 40, 0.00, 0.18, 0.16
RF-501, Square, 32, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, 32, 7, 0.99, 0.90, 48, 768, 768, 0, 10, 38, 0.00, 0.21, 0.17
RF-501, Square, 32, 8, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 32, 9, 1.00, 0.97, 40, 776, 776, 0, 2, 38, 0.00, 0.05, 0.05
RF-501, Square, 32, 10, 1.00, 0.95, 42, 774, 774, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Square, 32, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, 32, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, 32, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, 32, 14, 0.99, 0.96, 61, 755, 755, 0, 5, 56, 0.00, 0.08, 0.08
RF-501, Square, 32, 15, 0.99, 0.92, 73, 743, 742, 1, 11, 62, 0.00, 0.15, 0.13
RF-501, Circle, 33, 1, 0.99, 0.94, 42, 570, 570, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Circle, 33, 2, 1.00, 0.99, 47, 565, 565, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Circle, 33, 3, 1.00, 0.98, 59, 553, 553, 0, 2, 57, 0.00, 0.03, 0.03
RF-501, Circle, 33, 4, 0.99, 0.96, 35, 577, 576, 1, 3, 32, 0.00, 0.09, 0.08
RF-501, Circle, 33, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, 33, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, 33, 7, 1.00, 0.99, 37, 575, 575, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Circle, 33, 8, 0.99, 0.93, 48, 564, 563, 1, 7, 41, 0.00, 0.15, 0.13
RF-501, Circle, 33, 9, 0.99, 0.91, 46, 566, 566, 0, 8, 38, 0.00, 0.17, 0.15
RF-501, Circle, 33, 10, 1.00, 0.99, 39, 573, 573, 0, 1, 38, 0.00, 0.03, 0.03
RF-501, Circle, 33, 11, 1.00, 0.95, 29, 583, 583, 0, 3, 26, 0.00, 0.10, 0.09
RF-501, Circle, 33, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, 33, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, 33, 14, 1.00, 0.98, 48, 564, 564, 0, 2, 46, 0.00, 0.04, 0.04
RF-501, Circle, 33, 15, 0.99, 0.94, 32, 580, 580, 0, 4, 28, 0.00, 0.12, 0.11
RF-501, Updown, 33, 1, 1.00, 0.99, 40, 512, 511, 1, 1, 39, 0.00, 0.03, 0.02
RF-501, Updown, 33, 2, 1.00, 0.99, 41, 511, 511, 0, 1, 40, 0.00, 0.02, 0.02
RF-501, Updown, 33, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, 33, 4, 0.99, 0.92, 26, 526, 526, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Updown, 33, 5, 0.99, 0.94, 33, 519, 519, 0, 4, 29, 0.00, 0.12, 0.11
RF-501, Updown, 33, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, 33, 7, 1.00, 0.97, 30, 522, 522, 0, 2, 28, 0.00, 0.07, 0.06
RF-501, Updown, 33, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, 33, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, 33, 10, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, 33, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, 33, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, 33, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, 33, 14, 0.98, 0.92, 56, 496, 496, 0, 9, 47, 0.00, 0.16, 0.14
RF-501, Updown, 33, 15, 0.99, 0.97, 47, 505, 504, 1, 3, 44, 0.00, 0.06, 0.06
RF-501, Tilt, 33, 1, 1.00, 0.99, 50, 618, 618, 0, 1, 49, 0.00, 0.02, 0.02
RF-501, Tilt, 33, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
RF-501, Tilt, 33, 3, 1.00, 0.99, 55, 613, 613, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Tilt, 33, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, 33, 5, 0.99, 0.93, 37, 631, 630, 1, 5, 32, 0.00, 0.14, 0.12
RF-501, Tilt, 33, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, 33, 7, 1.00, 0.96, 36, 632, 632, 0, 3, 33, 0.00, 0.08, 0.08
RF-501, Tilt, 33, 8, 0.99, 0.90, 42, 626, 626, 0, 8, 34, 0.00, 0.19, 0.16
RF-501, Tilt, 33, 9, 0.99, 0.94, 46, 622, 620, 2, 5, 41, 0.00, 0.11, 0.10
RF-501, Tilt, 33, 10, 1.00, 0.99, 41, 627, 626, 1, 1, 40, 0.00, 0.02, 0.02
RF-501, Tilt, 33, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, 33, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, 33, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, 33, 14, 0.99, 0.97, 55, 613, 612, 1, 3, 52, 0.00, 0.05, 0.05
RF-501, Tilt, 33, 15, 1.00, 0.98, 47, 621, 621, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Triangle, 33, 1, 0.99, 0.93, 45, 711, 711, 0, 6, 39, 0.00, 0.13, 0.12
RF-501, Triangle, 33, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 3, 0.99, 0.91, 61, 695, 695, 0, 11, 50, 0.00, 0.18, 0.15
RF-501, Triangle, 33, 4, 0.99, 0.95, 66, 690, 687, 3, 6, 60, 0.00, 0.09, 0.08
RF-501, Triangle, 33, 5, 0.99, 0.93, 44, 712, 712, 0, 6, 38, 0.00, 0.14, 0.12
RF-501, Triangle, 33, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 7, 1.00, 0.98, 44, 712, 712, 0, 2, 42, 0.00, 0.05, 0.04
RF-501, Triangle, 33, 8, 1.00, 1.00, 49, 707, 707, 0, 0, 49, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 9, 0.99, 0.94, 51, 705, 705, 0, 6, 45, 0.00, 0.12, 0.11
RF-501, Triangle, 33, 10, 1.00, 0.98, 42, 714, 714, 0, 2, 40, 0.00, 0.05, 0.05
RF-501, Triangle, 33, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, 33, 14, 1.00, 0.99, 48, 708, 708, 0, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, 33, 15, 0.99, 0.94, 70, 686, 683, 3, 8, 62, 0.00, 0.11, 0.10
RF-501, Turn, 33, 1, 1.00, 0.98, 85, 590, 590, 0, 3, 82, 0.00, 0.04, 0.03
RF-501, Turn, 33, 2, 1.00, 0.98, 47, 628, 628, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Turn, 33, 3, 0.99, 0.97, 64, 611, 611, 0, 4, 60, 0.00, 0.06, 0.06
RF-501, Turn, 33, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, 33, 5, 0.99, 0.94, 39, 636, 636, 0, 5, 34, 0.00, 0.13, 0.11
RF-501, Turn, 33, 6, 1.00, 0.98, 51, 624, 624, 0, 2, 49, 0.00, 0.04, 0.04
RF-501, Turn, 33, 7, 0.99, 0.89, 31, 644, 644, 0, 7, 24, 0.00, 0.23, 0.18
RF-501, Turn, 33, 8, 0.99, 0.91, 41, 634, 634, 0, 7, 34, 0.00, 0.17, 0.15
RF-501, Turn, 33, 9, 0.99, 0.94, 50, 625, 625, 0, 6, 44, 0.00, 0.12, 0.11
RF-501, Turn, 33, 10, 1.00, 0.97, 32, 643, 643, 0, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, 33, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, 33, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, 33, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, 33, 14, 0.99, 0.96, 58, 617, 617, 0, 5, 53, 0.00, 0.09, 0.08
RF-501, Turn, 33, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, 33, 1, 0.99, 0.96, 63, 753, 753, 0, 5, 58, 0.00, 0.08, 0.07
RF-501, Square, 33, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, 33, 3, 1.00, 0.98, 67, 749, 749, 0, 3, 64, 0.00, 0.04, 0.04
